source_chain_name,source_hash,source_address,destination_chain_name,destination_hash,destination_address,address,timestamp,token,value
"BNB Chain","0xfc6ce6d8d3e8d552cb7056e13341cb3d96b876b1de7583eabf51ea550d0ced81","0x97b9d2102a9a65a26e1ee82d59e42d1b73b68689","BNB Chain","0xfc6ce6d8d3e8d552cb7056e13341cb3d96b876b1de7583eabf51ea550d0ced81","0xb00ddf0f49e0583a8a03ad60a57833759d0fdf32","2024-04-27 05:37:32.000","USDV","5013.740226"
"BNB Chain","0x2e6e36dce2e2880545a274ba7b5e9642105826154cd7476b3bd4160bcc894ce9","0xb00ddf0f49e0583a8a03ad60a57833759d0fdf32","BNB Chain","0x2e6e36dce2e2880545a274ba7b5e9642105826154cd7476b3bd4160bcc894ce9","0x0000000000000000000000000000000000000000","2024-04-27 05:38:56.000","USDV","5013.740226"
"BNB Chain","0x2e6e36dce2e2880545a274ba7b5e9642105826154cd7476b3bd4160bcc894ce9","0xb00ddf0f49e0583a8a03ad60a57833759d0fdf32","Optimism","0x491a1602c58732c3d3f5d216b9ab9867fb84d8218b0bd0a05ad107b0e546d812","0xb00ddf0f49e0583a8a03ad60a57833759d0fdf32","2024-04-27 05:38:56.000","USDV","5013.74023"
"Optimism","0x491a1602c58732c3d3f5d216b9ab9867fb84d8218b0bd0a05ad107b0e546d812","0x0000000000000000000000000000000000000000","Optimism","0x491a1602c58732c3d3f5d216b9ab9867fb84d8218b0bd0a05ad107b0e546d812","0xb00ddf0f49e0583a8a03ad60a57833759d0fdf32","2024-04-27 05:40:07.000","USDV","5013.740226"
"Optimism","0x94170312bfcd114dbf82d240882013db40b128d46ef3cce347b2165cb6a050dc","0xb00ddf0f49e0583a8a03ad60a57833759d0fdf32","BNB Chain","0x04baedba111da69af77a233ca805213ec72ca9b9482914e5653180cb8a09cb6a","0xb00ddf0f49e0583a8a03ad60a57833759d0fdf32","2024-04-27 05:40:45.000","USDV","5013.74023"
"BNB Chain","0x94170312bfcd114dbf82d240882013db40b128d46ef3cce347b2165cb6a050dc","0xb00ddf0f49e0583a8a03ad60a57833759d0fdf32","BNB Chain","0x94170312bfcd114dbf82d240882013db40b128d46ef3cce347b2165cb6a050dc","0x0000000000000000000000000000000000000000","2024-04-27 05:40:45.000","USDV","5013.740226"
"BNB Chain","0x04baedba111da69af77a233ca805213ec72ca9b9482914e5653180cb8a09cb6a","0x0000000000000000000000000000000000000000","BNB Chain","0x04baedba111da69af77a233ca805213ec72ca9b9482914e5653180cb8a09cb6a","0xb00ddf0f49e0583a8a03ad60a57833759d0fdf32","2024-04-27 05:41:38.000","USDV","5013.740226"
"BNB Chain","0x63f3aaa87f4105634a19d63584ca02978f125728d40e0a3161ad3b75c128f3be","0xb00ddf0f49e0583a8a03ad60a57833759d0fdf32","BNB Chain","0x63f3aaa87f4105634a19d63584ca02978f125728d40e0a3161ad3b75c128f3be","0x13ca41b5de320a86b36a9ce6d2949c2ccb04cadc","2024-04-27 05:44:05.000","USDV","5013.740226"
"BNB Chain","0x27c02dde7158d0f880109567568f1db5b618b4a12ab608e9604b63acf35c7a38","0x13ca41b5de320a86b36a9ce6d2949c2ccb04cadc","BNB Chain","0x27c02dde7158d0f880109567568f1db5b618b4a12ab608e9604b63acf35c7a38","0x97b9d2102a9a65a26e1ee82d59e42d1b73b68689","2024-04-27 05:48:35.000","USDV","5013.740226"
"BNB Chain","0xe8882562677dbd207c4e71390f3e0002e63db85850ad64bba7ee6dd23271ce57","0x97b9d2102a9a65a26e1ee82d59e42d1b73b68689","BNB Chain","0xe8882562677dbd207c4e71390f3e0002e63db85850ad64bba7ee6dd23271ce57","0x1154857e04488cb93b4a5fbd2358e42720e6848e","2024-04-28 18:16:34.000","USDV","5018.882544"
