"Optimism","0xb9546c2d83fde11d6f434b8e7cda27a810b071f45f32dba9c4225c9e735aaecd","0x86bb63148d17d445ed5398ef26aa05bf76dd5b59","Optimism","0xb9546c2d83fde11d6f434b8e7cda27a810b071f45f32dba9c4225c9e735aaecd","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","2023-04-10 09:55:24.000","USDT","0.12"
"Optimism","0x84049bdcea17585dfa4db8c6f79a49d989feb2fee6af26801ed3506368708c54","0x86bb63148d17d445ed5398ef26aa05bf76dd5b59","Optimism","0x84049bdcea17585dfa4db8c6f79a49d989feb2fee6af26801ed3506368708c54","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","2023-04-10 10:34:24.000","USDT","0.12"
"Polygon","0x20e991ab5df77da07292648913d4b48de263f445b2b5eeed6a8ad322b726981e","0x29e38769f23701a2e4a8ef0492e19da4604be62c","Polygon","0x20e991ab5df77da07292648913d4b48de263f445b2b5eeed6a8ad322b726981e","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","2023-05-07 10:44:47.000","USDT","0.103384"
"BNB Chain","0x80c58e6b1299ca469d7ce823121ee085045ac9d2daf4b0a671017df80090dfd7","0x9aa83081aa06af7208dcc7a4cb72c94d057d2cda","BNB Chain","0x80c58e6b1299ca469d7ce823121ee085045ac9d2daf4b0a671017df80090dfd7","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","2023-05-07 10:45:45.000","USDT","0.102099"
"BNB Chain","0x5e2229399d109c2331d9c82c81675662d75396c8fe545a5847f4d9c81df8edd4","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","BNB Chain","0x5e2229399d109c2331d9c82c81675662d75396c8fe545a5847f4d9c81df8edd4","0x2762409baa1804d94d8c0bcff8400b78bf915d5b","2023-05-07 11:12:24.000","USDT","0.10209"
"Polygon","0x0194cccfbc319c65acfb71ee207487279b0b99572036191f7eea21de93c56d5f","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","Polygon","0x0194cccfbc319c65acfb71ee207487279b0b99572036191f7eea21de93c56d5f","0x488863d609f3a673875a914fbee7508a1de45ec6","2023-05-30 12:28:20.000","USDT","0.05384"
"BNB Chain","0xc8039142a8918edd47ab62b2f8df7c4a04878cd978b0c5fa2901e9d00858cc90","0x9aa83081aa06af7208dcc7a4cb72c94d057d2cda","BNB Chain","0xc8039142a8918edd47ab62b2f8df7c4a04878cd978b0c5fa2901e9d00858cc90","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","2023-05-31 11:16:05.000","USDT","0.13199"
"BNB Chain","0xbfd81bd7b22fd87380f5a557c30fb669afee674ad5fd8090314b0cfaccacf0fc","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","BNB Chain","0xbfd81bd7b22fd87380f5a557c30fb669afee674ad5fd8090314b0cfaccacf0fc","0x14831f12fccc86c4f3dae41c769593df766e4353","2023-05-31 11:21:32.000","USDT","0.1"
"BNB Chain","0x77e0ebd69d2a599721b786289362edc60b6d842dc5a1e029f0d388b9b9da8e6d","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","BNB Chain","0x77e0ebd69d2a599721b786289362edc60b6d842dc5a1e029f0d388b9b9da8e6d","0x0551ca9e33bada0355dfce34685ad3b73cf3ad70","2023-05-31 11:28:38.000","USDT","0.015199"
"BNB Chain","0x1ceada2ca90e03c4c56c70d83f39453c6fac981a9ba61543b05c585e68524935","0x9aa83081aa06af7208dcc7a4cb72c94d057d2cda","BNB Chain","0x1ceada2ca90e03c4c56c70d83f39453c6fac981a9ba61543b05c585e68524935","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","2023-06-24 10:52:03.000","USDT","0.134972"
"BNB Chain","0xa78dbcb2e57d7b50295ae4540a64e943b0fb1407a9fadd803b5cb3b698760702","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","BNB Chain","0xa78dbcb2e57d7b50295ae4540a64e943b0fb1407a9fadd803b5cb3b698760702","0x9aa83081aa06af7208dcc7a4cb72c94d057d2cda","2023-09-08 16:44:42.000","USDT","0.051772"
"BNB Chain","0x0a65b05049cac3a628dc4a82266d81a19fac601e01c1eb3897adfa39bfcc5fdd","0x516956acc021dd94fcd4603ae6af100ddbd4ba01","BNB Chain","0x0a65b05049cac3a628dc4a82266d81a19fac601e01c1eb3897adfa39bfcc5fdd","0x2762409baa1804d94d8c0bcff8400b78bf915d5b","2024-03-09 20:31:12.000","USDT","0.051"
"Optimism","0x6f5e19b45c95e2b8a90d9af6410100422e425779ac65a8f962d19d3f8c6ef0e0","0x86bb63148d17d445ed5398ef26aa05bf76dd5b59","Optimism","0x6f5e19b45c95e2b8a90d9af6410100422e425779ac65a8f962d19d3f8c6ef0e0","0x60a11b87414168dbeda17834ef5581f40fd26078","2023-04-11 03:33:55.000","USDT","0.2"
